link_key,speed_max,tt_avg,speed_sd,median_age,speed_ref_avg,inrix_id,road_closures,tt_sd,speed_hist_sd,incidents,tt_var,speed_hist_avg,speed_cv,bus_stops,tt_cv,median_inc,speed_avg,intersections,speed_ref_sd,date,hour
"(546, 259, '0')",29.204,0.460,2.433,26.700,19.884,1626747729.000,0.000,0.045,1.711,11,0.002,16.000,0.152,0,0.152,30.907,26.719,0,0.000,2020-10-06,16
"(547, 217, '0')",67.108,0.472,0.932,26.700,65.865,1626737570.000,0.000,0.005,0.000,0,0.000,64.001,0.015,0,0.015,30.907,66.642,0,0.000,2020-10-06,16
"(554, 542, '0')",66.487,0.350,0.782,29.000,65.244,1626686669.000,0.000,0.000,0.000,1,0.000,64.001,0.012,0,0.012,36.974,65.710,0,0.000,2020-10-06,16
"(556, 554, '0')",66.487,0.350,0.782,29.000,65.244,1626686669.000,0.000,0.000,0.000,1,0.000,64.001,0.012,0,0.012,36.974,65.710,0,0.000,2020-10-06,16
"(556, 152, '0')",66.487,0.350,0.782,29.000,65.244,1626686669.000,0.000,0.000,0.000,1,0.000,64.001,0.012,0,0.012,36.974,65.710,0,0.000,2020-10-06,16
"(559, 227, '0')",30.447,0.400,1.785,34.400,31.069,441458238.000,0.000,0.024,0.000,2,0.001,24.855,0.072,1,0.072,66.653,28.117,3,0.000,2020-10-06,16
"(702, 227, '0')",31.069,0.470,0.802,34.400,37.282,441679178.000,0.000,0.014,0.717,2,0.000,28.583,0.028,1,0.028,66.653,30.137,3,0.000,2020-10-06,16
"(704, 227, '0')",20.505,0.060,3.002,34.400,21.748,1626729701.000,0.000,0.012,0.000,4,0.000,14.292,0.210,1,0.210,66.653,16.156,3,0.000,2020-10-06,16
"(705, 227, '0')",21.748,0.250,0.879,34.400,26.098,171101451.000,0.000,0.016,0.000,2,0.000,18.020,0.049,1,0.049,66.653,20.505,3,0.000,2020-10-06,16
"(568, 770, '0')",21.748,1.225,1.829,28.700,27.962,1626721540.000,0.000,0.107,0.879,0,0.011,19.884,0.092,1,0.092,39.191,19.263,1,0.000,2020-10-06,16
"(774, 770, '0')",20.505,0.815,2.433,28.700,26.098,449891952.000,0.000,0.109,0.621,0,0.012,15.845,0.154,2,0.154,39.191,17.398,1,0.000,2020-10-06,16
"(783, 770, '0')",25.476,1.005,3.478,28.700,24.233,429471885.000,0.000,0.180,1.190,0,0.032,22.680,0.153,0,0.153,39.191,22.369,1,0.000,2020-10-06,16
"(787, 770, '0')",31.069,0.030,1.342,28.700,24.855,170696236.000,0.000,0.000,1.644,0,0.000,23.301,0.058,0,0.058,39.191,29.204,1,0.000,2020-10-06,16
"(583, 585, '0')",67.108,0.275,1.965,28.300,60.894,1626688714.000,0.000,0.006,0.311,6,0.000,60.739,0.032,0,0.032,41.544,64.623,1,0.000,2020-10-06,16
"(584, 588, '0')",67.729,0.170,0.932,37.600,60.894,1626717487.000,0.000,0.000,0.359,15,0.000,60.584,0.015,0,0.015,27.188,66.642,0,0.000,2020-10-06,16
"(585, 591, '0')",66.487,0.215,1.634,28.300,60.894,1626711691.000,0.000,0.010,0.311,0,0.000,60.739,0.027,0,0.027,41.544,64.157,0,0.000,2020-10-06,16
"(586, 584, '0')",67.729,0.170,0.932,28.300,60.894,1626717487.000,0.000,0.000,0.359,26,0.000,60.584,0.015,0,0.015,41.544,66.642,2,0.000,2020-10-06,16
"(587, 583, '0')",33.554,0.500,5.073,37.600,36.040,1626738139.000,0.000,0.101,0.621,15,0.010,38.214,0.133,0,0.133,27.188,29.826,0,0.000,2020-10-06,16
"(588, 291, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(292, 587, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(591, 593, '0')",66.487,0.215,1.634,28.300,60.894,1626711691.000,0.000,0.010,0.311,10,0.000,60.739,0.027,0,0.027,41.544,64.157,0,0.000,2020-10-06,16
"(592, 586, '0')",67.108,0.310,0.782,28.300,60.894,1626674622.000,0.000,0.012,0.359,11,0.000,60.584,0.013,0,0.013,41.544,66.331,0,0.000,2020-10-06,16
"(593, 595, '0')",67.108,0.432,2.233,28.300,60.894,1626674484.000,0.000,0.013,0.311,2,0.000,60.739,0.037,0,0.037,41.544,63.846,1,0.000,2020-10-06,16
"(594, 626, '0')",65.865,0.620,0.359,28.300,60.273,1626666257.000,0.000,0.000,0.000,0,0.000,60.273,0.006,0,0.006,41.544,65.555,0,0.000,2020-10-06,16
"(595, 597, '0')",67.108,0.465,1.634,28.900,60.894,1626654364.000,0.000,0.010,0.359,20,0.000,60.584,0.027,0,0.027,30.543,64.778,1,0.000,2020-10-06,16
"(596, 594, '0')",65.865,0.620,0.359,28.300,60.273,1626666257.000,0.000,0.000,0.000,2,0.000,60.273,0.006,0,0.006,41.544,65.555,0,0.000,2020-10-06,16
"(597, 618, '0')",67.108,0.465,1.634,28.900,60.894,1626654364.000,0.000,0.010,0.359,0,0.000,60.584,0.027,0,0.027,30.543,64.778,1,0.000,2020-10-06,16
"(597, 599, '0')",67.108,0.465,1.634,28.900,60.894,1626654364.000,0.000,0.010,0.359,3,0.000,60.584,0.027,0,0.027,30.543,64.778,5,0.000,2020-10-06,16
"(598, 596, '0')",65.865,0.620,0.359,28.900,60.273,1626666257.000,0.000,0.000,0.000,25,0.000,60.273,0.006,0,0.006,30.543,65.555,2,0.000,2020-10-06,16
"(599, 601, '0')",62.137,0.482,2.703,28.900,57.788,1626678910.000,0.000,0.024,0.000,0,0.001,57.788,0.047,0,0.047,30.543,58.254,0,0.000,2020-10-06,16
"(600, 598, '0')",65.865,0.620,0.359,28.900,60.273,1626666257.000,0.000,0.000,0.000,0,0.000,60.273,0.006,0,0.006,30.543,65.555,2,0.000,2020-10-06,16
"(621, 598, '0')",65.865,0.620,0.359,28.900,60.273,1626666257.000,0.000,0.000,0.000,0,0.000,60.273,0.006,0,0.006,30.543,65.555,1,0.000,2020-10-06,16
"(602, 600, '0')",65.865,0.620,0.359,28.900,60.273,1626666257.000,0.000,0.000,0.000,0,0.000,60.273,0.006,0,0.006,30.543,65.555,8,0.000,2020-10-06,16
"(603, 1194, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(604, 657, '0')",62.758,0.472,1.468,28.900,57.788,1626622687.000,0.000,0.005,0.000,2,0.000,57.166,0.026,0,0.026,30.543,61.671,0,0.000,2020-10-06,16
"(604, 602, '0')",62.758,0.472,1.468,28.900,57.788,1626622687.000,0.000,0.005,0.000,2,0.000,57.166,0.026,0,0.026,30.543,61.671,0,0.000,2020-10-06,16
"(626, 592, '0')",67.108,0.310,0.782,28.300,60.894,1626674622.000,0.000,0.012,0.359,12,0.000,60.584,0.013,0,0.013,41.544,66.331,0,0.000,2020-10-06,16
"(1198, 1619, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(631, 635, '0')",68.351,0.455,0.932,45.000,62.758,1626698409.000,0.000,0.010,0.000,24,0.000,62.137,0.015,2,0.015,23.611,67.263,3,0.000,2020-10-06,16
"(632, 1197, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(633, 637, '0')",68.351,0.273,1.634,41.300,62.758,1626616435.000,0.000,0.005,0.359,14,0.000,62.448,0.026,0,0.026,24.444,66.953,0,0.000,2020-10-06,16
"(634, 636, '0')",67.729,0.260,1.758,41.300,62.758,1626715496.000,0.000,0.012,0.000,14,0.000,60.273,0.029,1,0.029,24.444,66.487,0,0.000,2020-10-06,16
"(635, 633, '0')",68.351,0.273,1.634,41.300,62.758,1626616435.000,0.000,0.005,0.359,14,0.000,62.448,0.026,1,0.026,24.444,66.953,0,0.000,2020-10-06,16
"(636, 632, '0')",67.729,0.260,1.758,45.000,62.758,1626715496.000,0.000,0.012,0.000,24,0.000,60.273,0.029,2,0.029,23.611,66.487,3,0.000,2020-10-06,16
"(637, 1096, '0')",36.040,0.348,3.341,41.300,37.282,1626733937.000,0.000,0.038,0.932,16,0.001,33.709,0.099,0,0.099,24.444,32.777,2,0.000,2020-10-06,16
"(637, 639, '0')",68.351,0.223,1.855,41.300,62.758,1626733916.000,0.000,0.005,0.000,14,0.000,62.758,0.030,0,0.030,24.444,66.642,3,0.000,2020-10-06,16
"(638, 634, '0')",68.351,0.240,1.522,41.300,64.001,1626637430.000,0.000,0.012,0.311,14,0.000,60.428,0.025,0,0.025,24.444,66.487,0,0.000,2020-10-06,16
"(1094, 634, '0')",68.351,0.240,1.522,41.300,64.001,1626637430.000,0.000,0.012,0.311,14,0.000,60.428,0.025,0,0.025,24.444,66.487,0,0.000,2020-10-06,16
"(639, 641, '0')",34.797,0.392,3.605,24.600,31.690,1626657602.000,0.000,0.043,0.311,21,0.002,24.700,0.146,0,0.146,36.042,30.758,0,0.000,2020-10-06,16
"(1101, 641, '0')",34.797,0.392,3.605,24.700,31.690,1626657602.000,0.000,0.043,0.311,3,0.002,24.700,0.146,0,0.146,29.375,30.758,0,0.000,2020-10-06,16
"(641, 86, '0')",67.729,0.223,1.989,24.700,62.758,1626711619.000,0.000,0.005,0.000,0,0.000,62.137,0.032,0,0.032,29.375,66.331,0,0.000,2020-10-06,16
"(296, 577, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(297, 662, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1123, 662, '0')",0.000,0.000,0.000,26.400,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,25.132,0.000,3,0.000,2020-10-06,16
"(647, 294, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(662, 1123, '0')",0.000,0.000,0.000,26.400,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,25.132,0.000,3,0.000,2020-10-06,16
"(1124, 1123, '0')",19.263,0.117,2.115,26.400,18.020,441662970.000,0.000,0.013,0.717,0,0.000,12.427,0.170,3,0.170,25.132,16.311,6,0.000,2020-10-06,16
"(1131, 1123, '0')",0.000,0.000,0.000,26.400,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,25.132,0.000,2,0.000,2020-10-06,16
"(1149, 1123, '0')",24.233,0.335,0.802,26.400,21.748,441662965.000,0.000,0.010,0.621,0,0.000,20.195,0.040,0,0.040,25.132,23.301,1,0.000,2020-10-06,16
"(662, 1589, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(665, 433, '0')",0.000,0.000,0.000,29.300,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,20.750,0.000,1,0.000,2020-10-06,16
"(668, 341, '0')",19.263,0.185,1.015,29.300,18.020,449890203.000,0.000,0.010,1.015,1,0.000,18.020,0.056,0,0.056,20.750,18.020,1,0.000,2020-10-06,16
"(671, 937, '0')",32.311,0.020,2.400,21.100,26.719,1626674266.000,0.000,0.000,0.621,1,0.000,25.787,0.093,0,0.093,42.205,29.049,1,0.000,2020-10-06,16
"(987, 937, '0')",26.719,0.173,2.400,36.500,26.098,441671240.000,0.000,0.021,0.621,1,0.000,20.816,0.115,0,0.115,42.500,24.389,1,0.000,2020-10-06,16
"(989, 937, '0')",26.719,1.310,2.892,36.500,27.340,1626650341.000,0.000,0.154,0.932,1,0.024,20.661,0.140,0,0.140,42.500,22.680,1,0.000,2020-10-06,16
"(990, 937, '0')",23.612,1.310,0.782,21.100,26.098,1626626051.000,0.000,0.034,1.134,1,0.001,20.505,0.038,1,0.038,42.205,22.525,2,0.000,2020-10-06,16
"(675, 1440, '0')",28.583,0.140,1.061,39.300,24.855,441663012.000,0.000,0.012,1.281,0,0.000,23.146,0.046,1,0.046,24.432,27.185,0,0.000,2020-10-06,16
"(1443, 1440, '0')",31.690,0.133,2.636,39.300,26.719,441663010.000,0.000,0.013,0.621,0,0.000,25.166,0.105,1,0.105,24.432,29.204,0,0.000,2020-10-06,16
"(675, 1066, '0')",31.690,0.065,2.636,39.300,26.719,441663004.000,0.000,0.010,0.621,1,0.000,25.166,0.105,1,0.105,24.432,29.204,1,0.000,2020-10-06,16
"(1104, 1066, '0')",23.612,0.665,0.879,23.400,23.612,449873416.000,0.000,0.024,1.522,1,0.001,18.641,0.047,1,0.047,37.414,22.369,1,0.000,2020-10-06,16
"(1105, 1066, '0')",27.962,0.575,1.785,39.300,22.991,449873417.000,0.000,0.041,0.311,1,0.002,19.418,0.092,1,0.092,24.432,25.942,1,0.000,2020-10-06,16
"(1106, 1066, '0')",24.233,0.080,0.802,39.300,21.748,441663003.000,0.000,0.000,0.621,1,0.000,20.195,0.040,0,0.040,24.432,23.301,2,0.000,2020-10-06,16
"(676, 174, '0')",68.972,0.310,1.644,22.400,65.865,1626662686.000,0.000,0.012,0.717,0,0.000,64.623,0.025,0,0.025,20.153,66.797,0,0.000,2020-10-06,16
"(677, 149, '0')",67.729,0.660,0.932,28.700,65.244,1626766899.000,0.000,0.012,0.311,0,0.000,65.399,0.014,0,0.014,39.191,66.642,1,0.000,2020-10-06,16
"(680, 696, '0')",70.836,0.335,0.621,27.200,67.108,1626655841.000,0.000,0.010,0.717,0,0.000,66.487,0.009,0,0.009,37.414,70.526,0,0.000,2020-10-06,16
"(681, 680, '0')",57.166,0.100,4.660,27.200,49.088,429471484.000,0.000,0.016,1.553,0,0.000,34.952,0.133,0,0.133,37.414,52.040,1,0.000,2020-10-06,16
"(682, 685, '0')",0.000,0.000,0.000,25.300,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,49.850,0.000,0,0.000,2020-10-06,16
"(683, 684, '0')",55.923,0.380,2.407,32.000,52.195,1626630730.000,0.000,0.014,1.243,0,0.000,53.438,0.045,0,0.045,55.769,53.127,1,0.000,2020-10-06,16
"(684, 682, '0')",0.000,0.000,0.000,25.300,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,49.850,0.000,1,0.000,2020-10-06,16
"(685, 335, '0')",39.146,0.260,1.553,27.600,31.690,1626712040.000,0.000,0.012,5.881,3,0.000,33.399,0.047,0,0.047,22.098,37.438,1,0.000,2020-10-06,16
"(687, 695, '0')",0.000,0.000,0.000,32.000,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,55.769,0.000,0,0.000,2020-10-06,16
"(688, 689, '0')",0.000,0.000,0.000,27.200,0.000,,0.000,0.000,0.000,1,0.000,0.000,0.000,0,0.000,37.414,0.000,2,0.000,2020-10-06,16
"(689, 338, '0')",0.000,0.000,0.000,36.700,0.000,,0.000,0.000,0.000,9,0.000,0.000,0.000,0,0.000,21.114,0.000,2,0.000,2020-10-06,16
"(690, 691, '0')",0.000,0.000,0.000,25.300,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,49.850,0.000,1,0.000,2020-10-06,16
"(691, 687, '0')",0.000,0.000,0.000,32.000,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,55.769,0.000,1,0.000,2020-10-06,16
"(692, 690, '0')",0.000,0.000,0.000,25.300,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,49.850,0.000,0,0.000,2020-10-06,16
"(298, 337, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(695, 688, '0')",0.000,0.000,0.000,27.200,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,37.414,0.000,0,0.000,2020-10-06,16
"(696, 683, '0')",55.923,0.380,2.407,32.000,52.195,1626630730.000,0.000,0.014,1.243,0,0.000,53.438,0.045,0,0.045,55.769,53.127,1,0.000,2020-10-06,16
"(697, 295, '0')",67.108,0.415,1.634,26.000,62.137,1626662708.000,0.000,0.010,0.311,1,0.000,60.428,0.027,0,0.027,21.600,64.778,0,0.000,2020-10-06,16
"(698, 15, '0')",68.351,0.422,1.342,25.900,65.244,1626686499.000,0.000,0.005,0.621,0,0.000,63.691,0.021,0,0.021,27.250,66.487,0,0.000,2020-10-06,16
"(704, 707, '0')",21.748,0.412,0.879,34.400,26.098,441679176.000,0.000,0.022,0.000,0,0.000,18.020,0.049,0,0.049,66.653,20.505,0,0.000,2020-10-06,16
"(705, 1223, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(706, 1193, '0')",31.069,0.470,0.802,34.400,37.282,441679178.000,0.000,0.014,0.717,0,0.000,28.583,0.028,0,0.028,66.653,30.137,1,0.000,2020-10-06,16
"(706, 715, '0')",34.175,0.520,0.802,34.400,32.933,449897468.000,0.000,0.014,0.000,1,0.000,34.175,0.023,0,0.023,66.653,33.243,1,0.000,2020-10-06,16
"(855, 715, '0')",32.311,0.562,1.758,55.700,29.826,449897473.000,0.000,0.043,0.932,0,0.002,27.185,0.065,0,0.065,115.893,31.069,1,0.000,2020-10-06,16
"(706, 710, '0')",30.447,0.943,1.785,34.400,31.069,441679179.000,0.000,0.062,0.000,1,0.004,24.855,0.072,0,0.072,66.653,28.117,1,0.000,2020-10-06,16
"(709, 105, '0')",31.069,0.310,0.802,34.400,37.282,441679175.000,0.000,0.012,0.717,0,0.000,28.583,0.028,0,0.028,66.653,30.137,1,0.000,2020-10-06,16
"(710, 719, '0')",30.447,0.943,1.785,34.400,31.069,441679179.000,0.000,0.062,0.000,0,0.004,24.855,0.072,0,0.072,66.653,28.117,0,0.000,2020-10-06,16
"(711, 703, '0')",30.447,0.505,1.785,34.700,31.069,441679177.000,0.000,0.033,0.000,0,0.001,24.855,0.072,0,0.072,74.402,28.117,0,0.000,2020-10-06,16
"(306, 729, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(715, 855, '0')",34.175,0.520,0.802,55.700,32.933,449897468.000,0.000,0.014,0.000,0,0.000,34.175,0.023,0,0.023,115.893,33.243,1,0.000,2020-10-06,16
"(318, 855, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(716, 717, '0')",31.069,0.865,0.802,34.400,37.282,441450989.000,0.000,0.031,0.717,0,0.001,28.583,0.028,0,0.028,66.653,30.137,0,0.000,2020-10-06,16
"(718, 716, '0')",31.069,0.865,0.802,34.400,37.282,441450989.000,0.000,0.031,0.717,1,0.001,28.583,0.028,0,0.028,66.653,30.137,1,0.000,2020-10-06,16
"(718, 722, '0')",35.418,0.028,2.152,34.400,37.904,1626733827.000,0.000,0.005,0.879,1,0.000,37.282,0.058,0,0.058,66.653,32.311,1,0.000,2020-10-06,16
"(820, 722, '0')",32.933,0.940,1.293,55.700,34.797,1626722906.000,0.000,0.034,0.621,0,0.001,32.001,0.040,0,0.040,115.893,31.379,2,0.000,2020-10-06,16
"(718, 720, '0')",39.768,0.660,1.634,34.400,40.389,449897474.000,0.000,0.027,0.621,1,0.001,33.865,0.048,0,0.048,66.653,37.438,1,0.000,2020-10-06,16
"(719, 718, '0')",30.447,0.943,1.785,34.400,31.069,441679179.000,0.000,0.062,0.000,1,0.004,24.855,0.072,0,0.072,66.653,28.117,1,0.000,2020-10-06,16
"(721, 718, '0')",31.069,0.820,0.802,34.400,37.282,449888862.000,0.000,0.024,0.717,1,0.001,28.583,0.028,0,0.028,66.653,30.137,1,0.000,2020-10-06,16
"(722, 718, '0')",32.933,0.030,1.293,34.400,34.797,1626733785.000,0.000,0.000,0.621,1,0.000,32.001,0.040,0,0.040,66.653,31.379,1,0.000,2020-10-06,16
"(720, 822, '0')",39.768,0.660,1.634,34.400,40.389,449897474.000,0.000,0.027,0.621,0,0.001,33.865,0.048,0,0.048,66.653,37.438,0,0.000,2020-10-06,16
"(722, 820, '0')",35.418,0.910,2.152,55.700,37.904,1626760080.000,0.000,0.058,0.879,0,0.003,37.282,0.058,0,0.058,115.893,32.311,2,0.000,2020-10-06,16
"(315, 820, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(317, 821, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(728, 311, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(733, 734, '0')",21.748,0.373,0.879,28.700,26.098,441461377.000,0.000,0.015,0.000,0,0.000,18.020,0.049,0,0.049,39.191,20.505,2,0.000,2020-10-06,16
"(734, 735, '0')",21.748,0.373,0.879,28.700,26.098,441461377.000,0.000,0.015,0.000,0,0.000,18.020,0.049,0,0.049,39.191,20.505,1,0.000,2020-10-06,16
"(740, 735, '0')",23.612,0.575,1.932,28.700,27.962,449891963.000,0.000,0.049,1.794,0,0.002,18.330,0.105,0,0.105,39.191,21.437,1,0.000,2020-10-06,16
"(746, 735, '0')",22.991,0.700,1.711,36.900,24.855,441679170.000,0.000,0.062,0.000,0,0.004,19.263,0.089,1,0.089,41.681,20.971,1,0.000,2020-10-06,16
"(748, 735, '0')",26.098,1.182,0.802,34.700,34.175,1626627495.000,0.000,0.039,1.015,0,0.002,27.962,0.029,1,0.029,74.402,25.166,1,0.000,2020-10-06,16
"(735, 740, '0')",24.233,0.590,2.556,28.700,27.962,449897464.000,0.000,0.074,0.311,0,0.005,21.593,0.118,0,0.118,39.191,20.971,1,0.000,2020-10-06,16
"(742, 740, '0')",23.612,0.575,1.932,28.700,27.962,449891963.000,0.000,0.049,1.794,0,0.002,18.330,0.105,0,0.105,39.191,21.437,1,0.000,2020-10-06,16
"(735, 745, '0')",21.748,0.718,0.879,28.700,26.098,441679171.000,0.000,0.034,0.000,0,0.001,18.020,0.049,1,0.049,39.191,20.505,1,0.000,2020-10-06,16
"(735, 748, '0')",31.069,1.047,3.455,34.700,34.797,1626684767.000,0.000,0.148,0.311,0,0.022,29.670,0.116,1,0.116,74.402,28.738,1,0.000,2020-10-06,16
"(819, 748, '0')",26.098,1.182,0.802,34.700,34.175,1626627495.000,0.000,0.039,1.015,0,0.002,27.962,0.029,2,0.029,74.402,25.166,5,0.000,2020-10-06,16
"(735, 739, '0')",21.127,0.295,1.711,34.700,21.748,441679172.000,0.000,0.026,0.717,0,0.001,17.398,0.098,0,0.098,74.402,19.418,1,0.000,2020-10-06,16
"(739, 972, '0')",20.505,0.232,3.002,34.700,21.748,441679173.000,0.000,0.039,0.000,0,0.001,14.292,0.210,0,0.210,74.402,16.156,1,0.000,2020-10-06,16
"(971, 972, '0')",36.661,0.323,3.002,34.700,31.069,170663431.000,0.000,0.030,0.621,0,0.001,28.272,0.106,0,0.106,74.402,32.311,0,0.000,2020-10-06,16
"(739, 969, '0')",33.554,0.402,1.564,34.700,29.826,170576493.000,0.000,0.021,0.359,0,0.000,29.515,0.053,0,0.053,74.402,32.001,1,0.000,2020-10-06,16
"(973, 969, '0')",36.661,0.323,3.002,34.700,31.069,170663431.000,0.000,0.030,0.621,0,0.001,28.272,0.106,0,0.106,74.402,32.311,1,0.000,2020-10-06,16
"(740, 741, '0')",24.233,0.590,2.556,28.700,27.962,449897464.000,0.000,0.074,0.311,0,0.005,21.593,0.118,0,0.118,39.191,20.971,0,0.000,2020-10-06,16
"(741, 743, '0')",24.233,0.590,2.556,34.400,27.962,449897464.000,0.000,0.074,0.311,3,0.005,21.593,0.118,0,0.118,66.653,20.971,3,0.000,2020-10-06,16
"(744, 743, '0')",24.855,0.485,1.829,31.100,27.962,449891962.000,0.000,0.042,0.621,0,0.002,20.816,0.088,0,0.088,93.828,22.369,2,0.000,2020-10-06,16
"(751, 743, '0')",0.000,0.000,0.000,28.700,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,39.191,0.000,1,0.000,2020-10-06,16
"(743, 751, '0')",24.855,0.485,1.829,28.700,27.962,449891962.000,0.000,0.042,0.621,0,0.002,20.816,0.088,0,0.088,39.191,22.369,1,0.000,2020-10-06,16
"(322, 751, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(743, 742, '0')",23.612,0.575,1.932,28.700,27.962,449891963.000,0.000,0.049,1.794,1,0.002,18.330,0.105,0,0.105,39.191,21.437,3,0.000,2020-10-06,16
"(745, 747, '0')",21.748,0.718,0.879,28.700,26.098,441679171.000,0.000,0.034,0.000,0,0.001,18.020,0.049,1,0.049,39.191,20.505,1,0.000,2020-10-06,16
"(753, 747, '0')",22.991,0.030,2.685,36.900,16.777,170116029.000,0.000,0.000,3.570,0,0.000,22.059,0.122,0,0.122,41.681,20.505,2,0.000,2020-10-06,16
"(755, 747, '0')",18.020,0.970,0.595,28.700,18.020,169304490.000,0.000,0.024,0.782,0,0.001,16.932,0.035,2,0.035,39.191,17.554,1,0.000,2020-10-06,16
"(757, 747, '0')",25.476,0.640,1.644,36.900,27.962,441679168.000,0.000,0.045,0.000,0,0.002,21.127,0.078,0,0.078,41.681,23.301,1,0.000,2020-10-06,16
"(747, 755, '0')",22.991,0.835,2.685,28.700,16.777,170456983.000,0.000,0.117,3.570,0,0.014,22.059,0.122,2,0.122,39.191,20.505,1,0.000,2020-10-06,16
"(775, 755, '0')",18.020,0.970,0.595,28.700,18.020,169304490.000,0.000,0.024,0.782,0,0.001,16.932,0.035,2,0.035,39.191,17.554,2,0.000,2020-10-06,16
"(747, 756, '0')",21.748,0.733,0.879,28.700,26.098,441679169.000,0.000,0.039,0.000,0,0.001,18.020,0.049,0,0.049,39.191,20.505,1,0.000,2020-10-06,16
"(747, 753, '0')",18.020,0.030,0.595,36.900,18.020,168932013.000,0.000,0.000,0.782,0,0.000,16.932,0.035,0,0.035,41.681,17.554,2,0.000,2020-10-06,16
"(327, 753, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(747, 746, '0')",22.991,0.700,1.711,36.900,24.855,441679170.000,0.000,0.062,0.000,0,0.004,19.263,0.089,1,0.089,41.681,20.971,1,0.000,2020-10-06,16
"(748, 819, '0')",31.069,1.047,3.455,34.700,34.797,1626684767.000,0.000,0.148,0.311,0,0.022,29.670,0.116,2,0.116,74.402,28.738,5,0.000,2020-10-06,16
"(321, 819, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(751, 1244, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
